,item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
0,18823087089,24710134,Coolmate - Official Store,Combo 02 đôi tất thể thao cổ dài Active mềm mại thoáng khí - thương hiệu Coolmate AC,VND,150,2020-07-29,776,58,100011,,89000,89000,89000,98000,98000,9,133,0,0,2,1,130,4.962406015037594,Hà Nội,2023-11-12
0,22521555797,24710134,Coolmate - Official Store,Áo đôi hand in hand Care & Share chất liệu cotton mềm mại - thương hiệu Coolmate,VND,879,2020-07-29,104,21,100011,,398000,398000,398000,-1,-1,0,23,0,0,0,2,21,4.913043478260869,Hà Nội,2023-11-12
0,23477679701,24710134,Coolmate - Official Store,Áo Polo Pique Basic Cotton 100% Ready To Wear - Thương hiệu Coolmate,VND,5859,2020-07-29,1768,191,100011,,299000,299000,299000,-1,-1,0,354,3,4,2,11,334,4.889830508474576,Hà Nội,2023-11-12
0,18893365554,24710134,Coolmate - Official Store,Combo 2 quần lót Trunk Excool Clean Cut co giãn siêu thấm hút - Thương hiệu Coolmate,VND,1153,2020-08-04,158,49,100011,,216000,216000,216000,239000,239000,10,42,0,0,1,2,39,4.904761904761905,Hà Nội,2023-11-12
0,23586136092,24710134,Coolmate - Official Store,Combo 10 Đôi tất Coolmate Basics - Thương hiệu Coolmate,VND,71,2020-08-04,0,0,100011,,149000,149000,149000,-1,-1,0,0,0,0,0,0,0,0.0,Hà Nội,2023-11-12
0,20154753438,24710134,Coolmate - Official Store,Kem cạo râu có dưỡng ẩm 100ml - thương hiệu CM24,VND,1501,2020-08-06,3821,177,100630,,89000,89000,89000,119000,119000,25,950,2,4,10,30,904,4.926315789473684,Hà Nội,2023-11-12
0,20694643178,24710134,Coolmate - Official Store,"Áo khoác thể thao Pro Active Hạn chế xù lông, chống nhăn - Thương hiệu Coolmate",VND,3736,2020-08-06,47,19,100011,,479000,479000,479000,499000,499000,4,12,0,0,0,1,11,4.916666666666667,Hà Nội,2023-11-12
0,22950983859,24710134,Coolmate - Official Store,Nước hoa nam CM24 EVERYDAY Eau de Parfum - 9ml,VND,163,2020-08-06,63,17,100630,,155000,155000,155000,179000,179000,13,16,0,0,0,1,15,4.9375,Hà Nội,2023-11-12
0,16676426733,24710134,Coolmate - Official Store,Combo 03 Áo Polo thể thao nam ProMax-S1 Logo thoáng khí - thương hiệu Coolmate,VND,3393,2020-08-06,1150,122,100011,,645000,645000,717000,717000,717000,10,344,2,1,2,14,325,4.915697674418604,Hà Nội,2023-11-12
0,18867999554,24710134,Coolmate - Official Store,Sữa tắm gội 2in1 hương nước hoa thương hiệu CM24 - 500ml,VND,166,2020-08-07,717,106,100630,,199000,199000,199000,239000,239000,17,232,1,2,4,12,213,4.870689655172414,Hà Nội,2023-11-12
0,23270392686,24710134,Coolmate - Official Store,Áo Polo thể thao nam Active V1 thoáng khí mát mẻ Coolmate,VND,3812,2020-08-10,842,34,100011,,224000,224000,224000,249000,249000,10,235,1,1,7,10,216,4.868085106382979,Hà Nội,2023-11-12
0,11208204206,24710134,Coolmate - Official Store,Áo SƠ MI nam dài tay Café-DriS khử mùi hiệu quả thương hiệu Coolmate,VND,2825,2020-08-10,2667,481,100011,,449000,449000,449000,499000,499000,10,727,3,1,5,29,689,4.925722145804677,Hà Nội,2023-11-12
0,22921565077,24710134,Coolmate - Official Store,Áo đôi love by the moon live by the sun Care & Share chất cotton mềm mại - thương hiệu Coolmate,VND,907,2020-08-11,361,105,100011,,398000,398000,398000,-1,-1,0,88,0,1,1,7,79,4.863636363636363,Hà Nội,2023-11-12
0,21594604803,24710134,Coolmate - Official Store,Áo Hoodie nỉ có mũ Essential dáng regular ôm nhẹ - Thương hiệu Coolmate,VND,388,2020-08-11,8,5,100011,,479000,479000,499000,499000,499000,4,3,0,0,0,0,3,5.0,Hà Nội,2023-11-12
0,21083982679,24710134,Coolmate - Official Store,Áo thun cotton Care & Share watch movies together - Thương hiệu Coolmate,VND,52,2020-08-11,60,14,100011,,229000,229000,229000,-1,-1,0,10,0,1,0,0,9,4.7,Hà Nội,2023-11-12
0,19585721000,24710134,Coolmate - Official Store,Đồ bộ set thu đông nam thể thao Pro Active - Thương hiệu Coolmate,VND,720,2020-08-11,13,4,100011,,829000,829000,829000,898000,898000,8,5,0,0,1,0,4,4.6,Hà Nội,2023-11-12
0,19676986268,24710134,Coolmate - Official Store,Áo thun oversize 84Rising* logo - thương hiệu 84RISING,VND,186,2020-08-11,157,32,100011,,194000,194000,194000,384000,384000,49,42,0,0,1,2,39,4.904761904761905,Hà Nội,2023-11-12
0,20982819052,24710134,Coolmate - Official Store,"Găng tay chống tia UV cực tốt, siêu co giãn - Thương hiệu Coolmate",VND,123,2020-08-11,271,28,100009,,79000,79000,79000,99000,99000,20,54,0,0,0,2,52,4.962962962962963,Hà Nội,2023-11-12
0,23045579514,24710134,Coolmate - Official Store,Lăn khử mùi cho nam giới hương nước hoa 50g - thương hiệu CM24,VND,72,2020-08-11,219,52,100630,,89000,89000,89000,99000,99000,10,62,0,0,0,2,60,4.967741935483871,Hà Nội,2023-11-12
0,22045379061,24710134,Coolmate - Official Store,Áo Thun Gym Powerfit Coolmate,VND,561,2020-08-11,725,96,100011,,269000,269000,269000,299000,299000,10,125,0,0,1,6,118,4.936,Hà Nội,2023-11-12
0,19251993867,24710134,Coolmate - Official Store,Áo nỉ dài tay Lifewear - thoải mái khi mặc - thương hiệu Coolmate,VND,65,2020-08-11,1708,418,100637,,322050,322050,339000,339000,339000,5,418,3,3,4,17,391,4.889952153110048,Hà Nội,2023-11-12
0,16188132671,24710134,Coolmate - Official Store,Áo giữ nhiệt nam Modal Ultra Warm thu đông mặc là ấm- thương hiệu Coolmate,VND,1526,2020-08-11,820,89,100011,,289000,289000,289000,-1,-1,0,168,1,1,0,4,162,4.934523809523809,Hà Nội,2023-11-12
0,21454755415,24710134,Coolmate - Official Store,Nước hoa nam CM24 ICONIC WARM Eau de Parfum 9ml - thương hiệu CM24,VND,434,2020-08-11,1554,115,100630,,149000,149000,149000,169000,169000,12,475,4,3,8,21,439,4.869473684210527,Hà Nội,2023-11-12
0,22282056681,24710134,Coolmate - Official Store,Quần lót Trunk Excool Clean Cut co giãn siêu thấm hút - Thương hiệu Coolmate,VND,2061,2020-08-11,38,10,100011,,120000,120000,120000,-1,-1,0,12,0,0,1,0,11,4.833333333333333,Hà Nội,2023-11-12
0,19727356970,24710134,Coolmate - Official Store,Tất thể thao cổ dài Compression Cushion thương hiệu Coolmate AC,VND,452,2020-08-11,869,74,100011,,62000,62000,62000,69000,69000,10,170,0,0,2,2,166,4.964705882352941,Hà Nội,2023-11-12
0,22925897722,24710134,Coolmate - Official Store,Túi tò te tote bag Chuột Mickey & những người bạn Disney - Typo - thương hiệu 84RISING,VND,204,2020-08-11,161,132,100533,,179000,179000,179000,199000,199000,10,37,0,0,0,0,37,5.0,Hà Nội,2023-11-12
0,12355761584,24710134,Coolmate - Official Store,Quần THỂ THAO nam Jogger đai chun co giãn Coolmate,VND,707,2020-08-20,5165,626,100011,,269000,269000,269000,289000,289000,7,1332,14,13,10,57,1238,4.87593984962406,Hà Nội,2023-11-12
0,19514713051,24710134,Coolmate - Official Store,Combo 4 đôi tất cổ trung Cotton thoáng khí - thương hiệu Coolmate,VND,95,2020-09-01,6515,415,100011,,135000,135000,135000,149000,149000,9,1460,6,5,12,32,1405,4.934931506849315,Hà Nội,2023-11-12
0,19845837722,24710134,Coolmate - Official Store,Mũ Nón lưỡi trai nam Simple Cool V2 (Form cứng) - thương hiệu Coolmate AC,VND,146,2020-09-01,492,85,100009,,179000,179000,179000,199000,199000,10,117,1,1,1,2,112,4.905982905982906,Hà Nội,2023-11-12
0,16798807138,24710134,Coolmate - Official Store,Áo thun cotton Care & Share Chubby Corgi - Thương hiệu Coolmate,VND,80,2020-09-01,27,19,100011,,229000,229000,229000,-1,-1,0,10,0,0,0,0,10,5.0,Hà Nội,2023-11-12
0,15361503496,24710134,Coolmate - Official Store,Áo thun nam ngắn tay Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,2267,2020-09-01,4602,393,100011,,219000,219000,219000,259000,259000,15,935,4,0,3,16,912,4.959358288770053,Hà Nội,2023-11-12
0,16999469400,24710134,Coolmate - Official Store,Áo Polo nam Ice Cooling thấm hút nhanh khô - Thương hiệu Coolmate,VND,706,2020-09-01,1,4,100011,,339000,339000,349000,349000,349000,3,1,0,0,0,0,1,5.0,Hà Nội,2023-11-12
0,21173870635,24710134,Coolmate - Official Store,Áo thun oversize chó Goofy Disney - thương hiệu 84RISING,VND,356,2020-09-01,246,56,100011,,259000,259000,259000,399000,399000,35,68,0,0,0,3,65,4.955882352941177,Hà Nội,2023-11-12
0,23370868992,24710134,Coolmate - Official Store,Quần Short Nam tập Gym 5'' Basic Coolmate,VND,547,2020-09-01,679,63,100011,,207000,207000,229000,229000,229000,10,99,0,0,2,1,96,4.94949494949495,Hà Nội,2023-11-12
0,21105878088,24710134,Coolmate - Official Store,"Quần short nam thể thao 7"" thoáng khí thương hiệu Coolmate",VND,5376,2020-09-01,4029,212,100011,,239000,239000,239000,-1,-1,0,799,6,4,9,23,757,4.9036295369211516,Hà Nội,2023-11-12
0,21230204556,24710134,Coolmate - Official Store,"[ Outlet ] Quần short nam thể thao Movement 7"" co giãn nhanh khô Coolmate",VND,540,2020-09-01,573,56,100011,,143000,143000,143000,239000,239000,40,121,1,1,0,2,117,4.925619834710743,Hà Nội,2023-11-12
0,18054727010,24710134,Coolmate - Official Store,Áo Nỉ chân cua oversize +84 LOGO CALIGRAPHY SWEATER CREAM - 84RISING,VND,98,2020-09-01,14,15,100011,,242000,242000,242000,484000,484000,50,4,1,0,0,0,3,4.0,Hà Nội,2023-11-12
0,22058666516,24710134,Coolmate - Official Store,"Quần nỉ Jogger Essential chống nhăn, siêu thấm hút - Thương hiệu Coolmate",VND,461,2020-09-01,91,46,100011,,379000,379000,399000,399000,399000,5,26,0,0,1,1,24,4.884615384615385,Hà Nội,2023-11-12
0,20192426088,24710134,Coolmate - Official Store,Jeans dáng Slim Fit V2 - Thương hiệu Coolmate,VND,757,2020-09-01,68,15,100011,,459000,459000,459000,-1,-1,0,18,1,0,1,2,14,4.555555555555555,Hà Nội,2023-11-12
0,19367488786,24710134,Coolmate - Official Store,Kem rửa mặt Charcoal Deep Wash for Men 100ml - thương hiệu CM24,VND,20,2020-09-01,5353,89,100630,,109000,109000,109000,139000,139000,22,1424,5,5,12,37,1365,4.932584269662922,Hà Nội,2023-11-12
0,15294770260,24710134,Coolmate - Official Store,Áo thun MARVEL Logo & Spiderman - thương hiệu Coolmate,VND,44,2020-09-01,140,26,100011,,219000,219000,219000,299000,299000,27,41,0,0,1,0,40,4.951219512195122,Hà Nội,2023-11-12
0,23135078782,24710134,Coolmate - Official Store,Quần lót nam CHẠY BỘ Fast & Free Run với công nghệ Không Đường May êm ái không hằn Coolmate,VND,2867,2020-09-18,5326,397,100011,,116000,116000,116000,129000,129000,10,937,11,3,9,45,869,4.876200640341516,Hà Nội,2023-11-12
0,20818005656,24710134,Coolmate - Official Store,Tất cổ ngắn Cotton thoáng khí - thương hiệu Coolmate,VND,1735,2020-09-18,7656,201,100011,,30000,30000,30000,33000,33000,9,1123,4,2,12,24,1081,4.93766696349065,Hà Nội,2023-11-12
0,20417977059,24710134,Coolmate - Official Store,Tất vớ cổ ngắn Modal kháng khuẩn - thương hiệu Coolmate,VND,2727,2020-09-18,3734,83,100011,,32000,32000,32000,35000,35000,9,592,1,1,3,19,568,4.945945945945946,Hà Nội,2023-11-12
0,19174839718,24710134,Coolmate - Official Store,Combo 3 tất cổ dài 84rising* cotton nhiều màu - thương hiệu 84RISING,VND,299,2020-09-24,188,17,100011,,129000,129000,129000,144000,144000,10,47,0,0,1,0,46,4.957446808510638,Hà Nội,2023-11-12
0,22821423526,24710134,Coolmate - Official Store,Áo thun Cotton Care & Share I'm already yours 11 giờ 11 phút - thương hiệu Coolmate,VND,135,2020-09-24,1103,116,100011,,199000,199000,199000,-1,-1,0,261,2,2,3,12,242,4.8773946360153255,Hà Nội,2023-11-12
0,19316258884,24710134,Coolmate - Official Store,Combo 3 đôi tất cổ dài Cotton Solid Casual mềm mại thoáng khí - thương hiệu Coolmate,VND,176,2020-09-24,2674,265,100011,,108000,108000,108000,119000,119000,9,605,6,0,8,15,576,4.909090909090909,Hà Nội,2023-11-12
0,21756524437,24710134,Coolmate - Official Store,Quần nỉ nam dáng jogger Casual co giãn thoải mái - thương hiệu Coolmate CW,VND,221,2020-09-24,297,144,100011,,249000,249000,249000,299000,299000,17,80,1,0,1,1,77,4.9125,Hà Nội,2023-11-12
0,19391163760,24710134,Coolmate - Official Store,Tất Care & Share trắng chữ xanh - Thương hiệu Coolmate,VND,83,2020-09-24,174,14,100011,,35000,35000,35000,-1,-1,0,23,0,0,1,0,22,4.913043478260869,Hà Nội,2023-11-12
0,22339924335,24710134,Coolmate - Official Store,Áo thun chạy bộ nam Advanced Fast & Free Run Coolmate,VND,1045,2020-09-30,2466,282,100637,,225000,225000,225000,249000,249000,10,510,2,2,8,31,467,4.8803921568627455,Hà Nội,2023-11-12
0,22654293402,24710134,Coolmate - Official Store,Áo thun cotton Care & Share Happy Cat - Thương hiệu Coolmate,VND,69,2020-09-30,41,9,100011,,229000,229000,229000,-1,-1,0,11,0,0,0,0,11,5.0,Hà Nội,2023-11-12
0,20392935019,24710134,Coolmate - Official Store,Áo thun cotton Care & Share Chubby Corgi Papa chính giữa - Thương hiệu Coolmate,VND,57,2020-09-30,63,15,100011,,229000,229000,229000,-1,-1,0,9,0,0,0,0,9,5.0,Hà Nội,2023-11-12
0,10039212365,24710134,Coolmate - Official Store,Mũ Bucket Hat thêu Heart Symbol - màu be thương hiệu Coolmate,VND,3,2020-09-30,512,154,100009,,101000,101000,101000,169000,169000,40,154,0,0,2,6,146,4.935064935064935,Hà Nội,2023-11-12
0,3358706204,24710134,Coolmate - Official Store,Áo thun nam dài tay cổ trụ Prime Henley Cotton Compact Premium thương hiệu Coolmate CW,VND,465,2020-09-30,7611,1368,100011,COOLMATE,219000,219000,219000,269000,269000,19,2685,3,1,8,43,2630,4.973546944858421,Hà Nội,2023-11-12
0,24000454889,24710134,Coolmate - Official Store,Quà tặng - Bình đựng nước Marvel,VND,113,2020-10-06,0,0,100636,,199000,199000,199000,-1,-1,0,0,0,0,0,0,0,0.0,Hà Nội,2023-11-12
0,17881344195,24710134,Coolmate - Official Store,[ Outlet ] Áo Tank Top thể thao nam Active V1 thoáng khí mát mẻ Coolmate,VND,110,2020-10-14,3465,199,100011,,95000,95000,159000,159000,159000,40,628,2,3,6,23,594,4.917197452229299,Hà Nội,2023-11-12
0,23465941186,24710134,Coolmate - Official Store,Áo Singlet chạy bộ nam Fast & Free Run Coolmate,VND,775,2020-10-14,817,43,100011,,171000,171000,189000,189000,189000,10,152,3,2,3,5,139,4.809210526315789,Hà Nội,2023-11-12
0,23510564726,24710134,Coolmate - Official Store,"Tất cổ dài cotton logo 84*, tất cổ cao thoáng khí - thương hiệu 84RISING",VND,202,2020-10-19,2045,139,100011,,47000,47000,48000,48000,48000,2,607,1,2,3,17,584,4.944908180300501,Hà Nội,2023-11-12
0,22877680722,24710134,Coolmate - Official Store,Quần dài UT Pants Thoáng Khí Độ bền cao - Thuơng hiệu Coolmate,VND,1142,2020-10-21,271,103,100011,,649000,649000,649000,690000,690000,6,58,0,0,0,3,55,4.948275862068965,Hà Nội,2023-11-12
0,19169656073,24710134,Coolmate - Official Store,Combo 03 quần lót nam Trunk Café khử mùi - thương hiệu Coolmate,VND,678,2020-10-22,558,60,100011,,203000,203000,203000,339000,339000,40,160,1,1,1,7,150,4.9,Hà Nội,2023-11-12
0,19853299653,24710134,Coolmate - Official Store,Set 3 quần lót nam TRUNK BAMBOO kháng khuẩn - thương hiệu Coolmate,VND,15231,2020-10-22,624,39,100011,,269000,269000,269100,299000,299000,10,130,2,1,0,4,123,4.884615384615385,Hà Nội,2023-11-12
0,18193105537,24710134,Coolmate - Official Store,Áo Tanktop thể thao Active V2 thoáng khí nhanh khô Coolmate,VND,1254,2020-10-22,341,45,100011,,143000,143000,143000,159000,159000,10,62,2,0,0,1,59,4.854838709677419,Hà Nội,2023-11-12
0,23133501508,24710134,Coolmate - Official Store,Áo Thun Marvel Ironman has a heart - thương hiệu Coolmate,VND,2,2020-10-22,257,131,100011,,219000,219000,219000,299000,299000,27,73,0,0,1,3,69,4.931506849315069,Hà Nội,2023-11-12
0,18072295370,24710134,Coolmate - Official Store,Áo thun cotton Care & Share live by the sun - thương hiệu Coolmate,VND,68,2020-10-24,464,71,100011,,199000,199000,199000,-1,-1,0,110,0,0,1,2,107,4.963636363636364,Hà Nội,2023-11-12
0,23121424580,24710134,Coolmate - Official Store,Áo thun cotton Care & Share love by the moon - thương hiệu Coolmate,VND,134,2020-10-27,397,53,100011,,199000,199000,199000,-1,-1,0,79,2,2,0,3,72,4.784810126582278,Hà Nội,2023-11-12
0,22854293888,24710134,Coolmate - Official Store,Áo thun cotton Care & Share Chubby Corgi Papa ngực trái - Thương hiệu Coolmate,VND,37,2020-10-28,93,24,100011,,229000,229000,229000,-1,-1,0,17,0,0,0,0,17,5.0,Hà Nội,2023-11-12
0,22282338902,24710134,Coolmate - Official Store,Nước hoa nam CM24 EVERYDAY / ACTIVE DAY / SPECIAL DAY Eau de Parfum 9ml/chai - 3 mùi hương,VND,678,2020-10-29,74,10,100630,,149000,149000,149000,179000,179000,17,15,0,0,1,0,14,4.866666666666666,Hà Nội,2023-11-12
0,23557881106,24710134,Coolmate - Official Store,Áo bóng rổ jersey 84RISING Jurassic Warriors - THƯƠNG HIỆU 84RISING,VND,235,2020-10-29,18,13,100011,,237000,237000,237000,249000,249000,5,4,0,0,0,1,3,4.75,Hà Nội,2023-11-12
0,8478721582,24710134,Coolmate - Official Store,Quần lót nam Trunk Cotton Compact siêu mát S2 thương hiệu Coolmate,VND,1427,2020-10-29,17968,322,100011,,99000,99000,99000,-1,-1,0,4955,21,14,43,152,4725,4.927129592248688,Hà Nội,2023-11-12
0,23982726933,24710134,Coolmate - Official Store,Áo thun nam T-Shirt Basic Cotton 100% 220gsm dày dặn mềm mại - Thương hiệu Coolmate,VND,2767,2020-11-02,54,7,100011,,179000,179000,179000,-1,-1,0,9,0,0,0,0,9,5.0,Hà Nội,2023-11-12
0,15354723600,24710134,Coolmate - Official Store,Set 2 quần lót Bamboo Trunk kháng khuẩn khử mùi Coolmate,VND,7491,2020-11-05,1252,161,100011,,179000,179000,179000,199000,199000,10,336,0,1,1,5,329,4.970238095238095,Hà Nội,2023-11-12
0,23473036672,24710134,Coolmate - Official Store,Áo Thun Boxy Unisex Nhoè - THƯƠNG HIỆU 84RISING,VND,38,2020-11-22,21,7,100011,,150000,150000,150000,299000,299000,50,5,0,0,0,0,5,5.0,Hà Nội,2023-11-12
0,21814677828,24710134,Coolmate - Official Store,Combo 4 tất cổ ngắn Cotton thoáng khí - thương hiệu Coolmate,VND,434,2020-11-23,4911,227,100011,,117000,117000,117000,129000,129000,9,1007,5,2,4,21,975,4.945382323733863,Hà Nội,2023-11-12
0,18976768015,24710134,Coolmate - Official Store,Coolmate x Copper Denim | Quần Jeans dáng Slim Fit - thương hiệu Coolmate,VND,413,2020-11-24,434,76,100011,,549000,549000,599000,599000,599000,8,139,1,0,2,4,132,4.913669064748201,Hà Nội,2023-11-12
0,16496662784,24710134,Coolmate - Official Store,"Quần dài Kaki Slim Fit trượt nước, co giãn - Thương hiệu Coolmate",VND,992,2020-12-08,0,3,100011,,499000,499000,499000,-1,-1,0,0,0,0,0,0,0,0.0,Hà Nội,2023-11-12
0,16257767248,24710134,Coolmate - Official Store,CoolActive Box - Đồ bộ thể thao nam vận động thoải mái- màu ĐEN thương hiệu Coolmate,VND,5003,2020-12-08,571,123,100011,,386000,386000,428000,428000,428000,10,157,2,0,0,3,152,4.929936305732484,Hà Nội,2023-11-12
